CMPLNT_FR_DT,Latitude,Longitude,BORO_NM
2019,40.67165964200007,-73.90636001799999,BROOKLYN
2019,40.68893669000005,-73.91910769699997,BROOKLYN
2019,40.74162593900007,-73.99374034299996,MANHATTAN
2019,40.75776744900003,-73.78339391599997,QUEENS
2019,40.67054637900002,-73.77737225299995,QUEENS
2019,40.738340633000064,-74.00128608399997,MANHATTAN
2019,40.79848472100008,-73.96900147299993,MANHATTAN
2019,40.69167170700007,-73.92930215699994,BROOKLYN
2019,40.73183527500004,-74.00829664399998,MANHATTAN
2019,40.83139340300004,-73.90683986799998,BRONX
2019,40.81411505800003,-73.91718536099995,BRONX
2019,40.73702312300003,-73.99709303199995,MANHATTAN
2019,40.76529111600007,-73.99321106099995,MANHATTAN
2019,40.73771782200004,-73.88229954699995,QUEENS
2019,40.86270719100002,-73.90280835099996,BRONX
2019,40.696549266000034,-73.93908439399996,BROOKLYN
2019,40.80958413800005,-73.91805074799998,BRONX
2019,40.71270108700002,-73.82713997499997,QUEENS
2019,40.67006744900005,-73.89055864899994,BROOKLYN
2019,40.73174760300003,-73.94939684699995,BROOKLYN
2019,40.667493455000056,-73.89717028299998,BROOKLYN
2019,40.59405184600007,-73.78913525699994,QUEENS
2019,40.712912465000045,-73.98692912999996,MANHATTAN
2019,40.86846737800005,-73.82158284599996,BRONX
2019,40.75580912600003,-73.86534634799993,QUEENS
2019,40.88220104000004,-73.88318653,BRONX
2019,40.60436487800007,-74.01074047699996,BROOKLYN
2019,40.82394493200008,-73.89487262899996,BRONX
2019,40.71401050700007,-73.77483909999995,QUEENS
2019,40.88958255000005,-73.859494752,BRONX
2019,40.57628456500004,-73.98139061299997,BROOKLYN
2019,40.82988213900006,-73.93675809999998,MANHATTAN
2019,40.705044473000044,-73.93937238299998,BROOKLYN
2019,40.66910845600006,-73.93665820199995,BROOKLYN
2019,40.69086637500004,-73.98584805699994,BROOKLYN
2019,40.61653235000005,-73.95466017799998,BROOKLYN
2019,40.80339359100003,-73.93814501199995,MANHATTAN
2019,40.859686243000056,-73.89157337499995,BRONX
2019,40.834293063000075,-73.94809380199995,MANHATTAN
2019,40.638601393000044,-73.89975501499998,BROOKLYN
2019,40.81097984400003,-73.94902232499999,MANHATTAN
2019,40.81698058400008,-73.92115225499998,BRONX
2019,40.85001106900006,-73.93536180599993,MANHATTAN
2019,40.71457266400005,-73.98391315099997,MANHATTAN
2019,40.79206150200008,-73.93984208199998,MANHATTAN
2019,40.74681745100002,-73.83390854199997,QUEENS
2019,40.72829197900006,-73.82940143099995,QUEENS
2019,40.63001935800003,-74.08173164799997,STATEN ISLAND
2019,40.722963554000046,-73.73470555399997,QUEENS
2019,40.77533592200007,-73.93628998399998,QUEENS
2019,40.87406499100007,-73.82594306699998,BRONX
2019,40.68326306500006,-73.98363586399995,BROOKLYN
2019,40.669058206000045,-73.91058126399997,BROOKLYN
2019,40.87314213500007,-73.85311859199999,BRONX
2019,40.859985428000066,-73.92219665599998,MANHATTAN
2019,40.63768169200006,-74.10948480199994,STATEN ISLAND
2019,40.835819282000045,-73.83849635399997,BRONX
2019,40.755714116000036,-73.88397502899994,QUEENS
2019,40.83064129700006,-73.87487918899996,BRONX
2019,40.615804637000046,-74.14729416499993,STATEN ISLAND
2019,40.82109650300004,-73.88679841899994,BRONX
2019,40.741689200000046,-74.00298585099996,MANHATTAN
2019,40.72512273000007,-73.81069217399995,QUEENS
2019,40.68112594000007,-73.97436682299997,BROOKLYN
2019,40.67998073800004,-73.77623390699993,QUEENS
2019,40.886055507000044,-73.87875671899997,BRONX
2019,40.73917941600007,-73.98394690499998,MANHATTAN
2019,40.533607319000055,-74.23402099899994,STATEN ISLAND
2019,40.75231007200006,-73.83416554499998,QUEENS
2019,40.59497816600003,-74.00106366999995,BROOKLYN
2019,40.82027627300005,-73.89600928499993,BRONX
2019,40.76654266100008,-73.99230119999999,MANHATTAN
2019,40.840556940000056,-73.928417514,BRONX
2019,40.82093032100005,-73.91001950999998,BRONX
2019,40.728613291000045,-73.85130482099999,QUEENS
2019,40.646722340000046,-74.01222476199995,BROOKLYN
2019,40.676051596000036,-73.93461108799994,BROOKLYN
2019,40.57752040700007,-73.96190433799995,BROOKLYN
2019,40.67285505400002,-73.88941850299993,BROOKLYN
2019,40.82131172300007,-73.89989167299996,BRONX
2019,40.68659111700004,-73.87967467499993,BROOKLYN
2019,40.75626620700007,-73.99050124799999,MANHATTAN
2019,40.66654015100005,-73.87932514799998,BROOKLYN
2019,40.635416948000056,-74.00785229699994,BROOKLYN
2019,40.67865202100006,-73.81641231299993,QUEENS
2019,40.72593709200004,-73.99963705299997,MANHATTAN
2019,40.67963597800008,-73.74261864,QUEENS
2019,40.83416069900005,-73.89183179599996,BRONX
2019,40.618424237000056,-74.02503565499995,BROOKLYN
2019,40.757784558000026,-73.86235722699998,QUEENS
2019,40.68595935900004,-73.99263140799998,BROOKLYN
2019,40.829362650000064,-73.91435510699995,BRONX
2019,40.63277371000004,-74.13552516299995,STATEN ISLAND
2019,40.833183943000044,-73.94180687699998,MANHATTAN
2019,40.66689638200007,-73.91195753899994,BROOKLYN
2019,40.74049074900006,-73.87772609999998,QUEENS
2019,40.73623086400005,-73.88571934399994,QUEENS
2019,40.65945193500005,-73.93120691499998,BROOKLYN
2019,40.63064091300004,-74.00922436599996,BROOKLYN
2019,40.76039969100003,-73.98934554699997,MANHATTAN
2019,40.72703618200006,-73.74413851499997,QUEENS
2019,40.827115055000036,-73.88073943999996,BRONX
2019,40.69504351900008,-73.74806582799994,QUEENS
2019,40.75686097700003,-73.87565666399996,QUEENS
2019,40.848870754000075,-73.82921869599994,BRONX
2019,40.65170090400005,-73.86844675099996,BROOKLYN
2019,40.68214978900005,-73.94367291199995,BROOKLYN
2019,40.76261479400005,-73.91604370499994,QUEENS
2019,40.81383668900003,-73.91943275899995,BRONX
2019,40.74030856500008,-74.00382659999997,MANHATTAN
2019,40.757317199000056,-73.98788055999995,MANHATTAN
2019,40.60327400700004,-73.75310453299994,QUEENS
2019,40.80967347200004,-73.92019278899994,BRONX
2019,40.595929206000044,-73.94101981099993,BROOKLYN
2019,40.607304947000046,-74.00500024599995,BROOKLYN
2019,40.59680510100002,-74.16546912799998,STATEN ISLAND
2019,40.821535676000046,-73.92778762699999,BRONX
2019,40.86106308500007,-73.893447414,BRONX
2019,40.76650863200007,-73.98236272499997,MANHATTAN
2019,40.610035502000066,-73.75358735299993,QUEENS
2019,40.85742943100007,-73.89994937499995,BRONX
2019,40.81668259800006,-73.82319208099993,BRONX
2019,40.88051846800005,-73.90069574099994,BRONX
2019,40.58935311100004,-73.96148353399997,BROOKLYN
2019,40.74852036900006,-73.98871585799998,MANHATTAN
2019,40.89138989800006,-73.86289437899995,BRONX
2019,40.87838658700008,-73.87851757299995,BRONX
2019,40.85538661100002,-73.88722083799998,BRONX
2019,40.59811832700007,-74.06626612399998,STATEN ISLAND
2019,40.84512030900004,-73.92249595899995,BRONX
2019,40.69937000400005,-73.91589614399999,BROOKLYN
2019,40.66304453600002,-73.89159383699997,BROOKLYN
2019,40.66502269100005,-73.95711436799998,BROOKLYN
2019,40.745410898000046,-73.99284136899996,MANHATTAN
2019,40.83605446300004,-73.90089581899997,BRONX
2019,40.67528442900005,-73.927726067,BROOKLYN
2019,40.66784984000003,-73.79911053599994,QUEENS
2019,40.653684258000055,-73.95781001099994,BROOKLYN
2019,40.71375015500007,-73.77929848999997,QUEENS
2019,40.60451421700003,-74.06537574999999,STATEN ISLAND
2019,40.651465108000025,-73.95423641599997,BROOKLYN
2019,40.671538843000064,-73.90632413799993,BROOKLYN
2019,40.73388303300004,-74.00542831099993,MANHATTAN
2019,40.809859893000066,-73.93764410299997,MANHATTAN
2019,40.72740799800005,-74.00808322499995,MANHATTAN
2019,40.83044740700007,-73.87579016199999,BRONX
2019,40.74811873600004,-73.98170713499997,MANHATTAN
2019,40.68815478200002,-73.91577326899994,BROOKLYN
2019,40.691011529000036,-73.98345727099996,BROOKLYN
2019,40.82871989100005,-73.94506648099998,MANHATTAN
2019,40.71267304000003,-73.94104276399997,BROOKLYN
2019,40.79060105400004,-73.93936309199995,MANHATTAN
2019,40.59398218500007,-73.93918155899996,BROOKLYN
2019,40.710871678000046,-73.95800466699995,BROOKLYN
2019,40.627561339000074,-74.02641525299998,BROOKLYN
2019,40.75099904800004,-73.99062471199994,MANHATTAN
2019,40.736343764000026,-73.90092865199995,QUEENS
2019,40.60518710900004,-73.98017251099996,BROOKLYN
2019,40.87427740100002,-73.868169117,BRONX
2019,40.76483005500006,-73.82207707199996,QUEENS
2019,40.65948522700006,-73.90813238299995,BROOKLYN
2019,40.81815840300004,-73.90353817799998,BRONX
2019,40.83310650400006,-73.94065418499997,MANHATTAN
2019,40.90379369100003,-73.85009895999997,BRONX
2019,40.647128347000034,-74.08818142299998,STATEN ISLAND
2019,40.76398734000002,-73.95585215599993,MANHATTAN
2019,40.68695222000007,-73.94753061099993,BROOKLYN
2019,40.67835064600007,-73.96306532999995,BROOKLYN
2019,40.69103723800004,-73.780783607,QUEENS
2019,40.71831762700003,-74.00183402799998,MANHATTAN
2019,40.66587555600006,-73.98906145899997,BROOKLYN
2019,40.68813455000002,-73.94051637699994,BROOKLYN
2019,40.75737941700004,-73.83401937099995,QUEENS
2019,40.84844783200003,-73.92390535299995,BRONX
2019,40.627977755000074,-73.94164715699996,BROOKLYN
2019,40.75508862600003,-73.82912345599993,QUEENS
2019,40.87762615700007,-73.91154832899997,BRONX
2019,40.80959683800006,-73.94978559799995,MANHATTAN
2019,40.61235837700008,-73.90961991499995,BROOKLYN
2019,40.674703240000035,-74.00292516799993,BROOKLYN
2019,40.675731171000045,-73.85670426199994,QUEENS
2019,40.65126006400004,-73.94962006399999,BROOKLYN
2019,40.58893098400005,-73.95547101799998,BROOKLYN
2019,40.85619689300007,-73.85572622699993,BRONX
2019,40.732406318000066,-74.00614983099996,MANHATTAN
2019,40.65367499600006,-73.96278706999993,BROOKLYN
2019,40.68654734000006,-73.94454899399994,BROOKLYN
2019,40.73883425100007,-73.98986140999993,MANHATTAN
2019,40.88222843900007,-73.88045976099994,BRONX
2019,40.83379929700004,-73.89578939399996,BRONX
2019,40.86515501500002,-73.89299616299998,BRONX
2019,40.82176898500006,-73.91199471599998,BRONX
2019,40.865370661000036,-73.87042110599998,BRONX
2019,40.63521752900005,-73.89414309299997,BROOKLYN
2019,40.70164572700002,-73.93801220099994,BROOKLYN
2019,40.759869755000075,-73.82897041199995,QUEENS
2019,40.88745131300004,-73.84760778699997,BRONX
2019,40.64112172400007,-73.88570206799993,BROOKLYN
2019,40.771655803000044,-73.98857113599996,MANHATTAN
2019,40.705044473000044,-73.93937238299998,BROOKLYN
2019,40.68624043400007,-73.91785257499998,BROOKLYN
2019,40.76155545800003,-73.83112112999999,QUEENS
2019,40.62477313800008,-73.965173554,BROOKLYN
2019,40.67143200600003,-73.91360620599994,BROOKLYN
2019,40.69979726200007,-73.98166990199996,BROOKLYN
2019,40.80370796300008,-73.93581854499998,MANHATTAN
2019,40.65170090400005,-73.86844675099996,BROOKLYN
2019,40.76380542400005,-73.73461507299999,QUEENS
2019,40.664717351000036,-73.92823133899999,BROOKLYN
2019,40.81608887400005,-73.917688689,BRONX
2019,40.85688600800006,-73.90320004399997,BRONX
2019,40.74580543500008,-73.88384431899993,QUEENS
2019,40.84097499400008,-73.93950511099996,MANHATTAN
2019,40.64675458300008,-74.01758328399995,BROOKLYN
2019,40.71078322200003,-73.99663247399997,MANHATTAN
2019,40.68308380100007,-73.94530903699997,BROOKLYN
2019,40.57817971400005,-73.99209611399993,BROOKLYN
2019,40.76237769400007,-73.77432544099996,QUEENS
2019,40.64430114000004,-74.09842588199997,STATEN ISLAND
2019,40.85676556100003,-73.90035163399993,BRONX
2019,40.74088057900008,-73.98019709199998,MANHATTAN
2019,40.660042111000045,-73.90438675399997,BROOKLYN
2019,40.77485969700007,-73.93383168399998,QUEENS
2019,40.825240773000075,-73.94760584999993,MANHATTAN
2019,40.73392684100002,-73.87158239799999,QUEENS
2019,40.67695177500008,-73.87482142699997,BROOKLYN
2019,40.691011529000036,-73.98345727099996,BROOKLYN
2019,40.881530834000046,-73.82980381899995,BRONX
2019,40.62025084000004,-73.981990721,BROOKLYN
2019,40.687085525000036,-73.83947317699995,QUEENS
2019,40.69039763800004,-73.92421192899997,BROOKLYN
2019,40.73432175100004,-73.98853423799993,MANHATTAN
2019,40.74801152400005,-73.89453771099994,QUEENS
2019,40.71137080600005,-73.95686812599996,BROOKLYN
2019,40.77861515300003,-73.80407330199995,QUEENS
2019,40.679320725000025,-73.97849922999995,BROOKLYN
2019,40.68684680200005,-73.95820729499997,BROOKLYN
2019,40.77916808200007,-73.95478414599995,MANHATTAN
2019,40.596346897000046,-73.93676323199998,BROOKLYN
2019,40.676080719000026,-73.90543088799996,BROOKLYN
2019,40.72938864500002,-73.74422689999993,QUEENS
2019,40.63507922500003,-73.94888286599996,BROOKLYN
2019,40.84922524400002,-73.92080679799993,BRONX
2019,40.72181718100006,-74.002591727,MANHATTAN
2019,40.645111671000045,-73.94944813499995,BROOKLYN
2019,40.68993802200004,-73.98147789399997,BROOKLYN
2019,40.64570143100008,-73.93266249899995,BROOKLYN
2019,40.77075734400006,-73.95987674699995,MANHATTAN
2019,40.75626620700007,-73.99050124799999,MANHATTAN
2019,40.84673910200007,-73.86286351899997,BRONX
2019,40.718704649000074,-74.00090331299998,MANHATTAN
2019,40.740651926000055,-73.97580181999997,MANHATTAN
2019,40.73283043300006,-73.98149122999997,MANHATTAN
2019,40.721011383000075,-73.77855292499999,QUEENS
2019,40.71569979900005,-73.97808347799997,MANHATTAN
2019,40.63068215900006,-73.97355396999995,BROOKLYN
2019,40.82206022500004,-73.92399694899994,BRONX
2019,40.67472664100006,-73.94112317399998,BROOKLYN
2019,40.66214224700008,-73.91172952799997,BROOKLYN
2019,40.84097499400008,-73.93950511099996,MANHATTAN
2019,40.669864569000026,-73.95050361299997,BROOKLYN
2019,40.83160392600007,-73.92879934599993,BRONX
2019,40.67143827900002,-73.81959367999998,QUEENS
2019,40.76135734300004,-73.98678967299998,MANHATTAN
2019,40.87382502100007,-73.88126674699998,BRONX
2019,40.79894773900003,-73.93928686299995,MANHATTAN
2019,40.66398642200004,-73.94131287999993,BROOKLYN
2019,40.62617965800007,-74.13408879799994,STATEN ISLAND
2019,40.63249986200003,-73.93414576399994,BROOKLYN
2019,40.83984607200006,-73.86197421799993,BRONX
2019,40.86122127700002,-73.82511264799997,BRONX
2019,40.89132310200006,-73.85321586099997,BRONX
2019,40.74525274100006,-73.87006286999997,QUEENS
2019,40.64269399300008,-73.93910473199998,BROOKLYN
2019,40.67036245800006,-73.92679774299995,BROOKLYN
2019,40.66993961900005,-73.88069604199995,BROOKLYN
2019,40.72815262900008,-73.89389083899994,QUEENS
2019,40.844388553000044,-73.88443118499998,BRONX
2019,40.76310668200006,-73.81191625899999,QUEENS
2019,40.742562606000035,-73.97744671899994,MANHATTAN
2019,40.748420699000064,-73.88891772999993,QUEENS
2019,40.861577030000035,-73.89124130899995,BRONX
2019,40.73129330800003,-73.81090556599996,QUEENS
2019,40.70381367600004,-73.76522208799997,QUEENS
2019,40.624796219000075,-74.01797736299993,BROOKLYN
2019,40.737036757000055,-73.86448938599993,QUEENS
2019,40.82170190800008,-73.86065695699995,BRONX
2019,40.65773960300004,-73.86859703099998,BROOKLYN
2019,40.84151174600004,-73.88408199799993,BRONX
2019,40.68810942500005,-73.78709260099998,QUEENS
2019,40.595064097000034,-73.96729910899995,BROOKLYN
2019,40.84749534600007,-73.89273179899999,BRONX
2019,40.88708918800006,-73.86778566699996,BRONX
2019,40.66344768600004,-73.95847426899996,BROOKLYN
2019,40.76233421800004,-73.82691730799998,QUEENS
2019,40.61911030400006,-73.92446216499997,BROOKLYN
2019,40.672890110000026,-73.95956430599993,BROOKLYN
2019,40.83037456500005,-73.88773299099995,BRONX
2019,40.848717108000066,-73.89613109099997,BRONX
2019,40.638215410000036,-73.93573269999995,BROOKLYN
2019,40.67102678300005,-73.98310894699993,BROOKLYN
2019,40.75043076800005,-73.98928217599996,MANHATTAN
2019,40.71528776600008,-73.97647115899997,MANHATTAN
2019,40.67080060200004,-73.87470680099993,BROOKLYN
2019,40.63462431100004,-74.02352130199995,BROOKLYN
2019,40.730082193000044,-73.81728810399994,QUEENS
2019,40.74970646600008,-73.99342558899998,MANHATTAN
2019,40.837001024000074,-73.90370600899996,BRONX
2019,40.70640689800007,-73.94134406399996,BROOKLYN
2019,40.779179216000045,-73.79385682899994,QUEENS
2019,40.63909210100008,-74.00940929499995,BROOKLYN
2019,40.66587858100007,-73.77370751599993,QUEENS
2019,40.713588346000044,-73.99594335999996,MANHATTAN
2019,40.74470568300006,-73.99706743499998,MANHATTAN
2019,40.66118566800003,-73.85597859099995,QUEENS
2019,40.69041826900008,-73.75556564899993,QUEENS
2019,40.681331758000056,-73.99412817799998,BROOKLYN
2019,40.81516668100004,-73.91773679499995,BRONX
2019,40.74499868300006,-73.98707440899994,MANHATTAN
2019,40.69164062100003,-73.98777710299998,BROOKLYN
2019,40.78175054800005,-73.95394827799998,MANHATTAN
2019,40.67579296900004,-73.90268056999997,BROOKLYN
2019,40.59277127800004,-73.99589308499998,BROOKLYN
2019,40.68270984500003,-73.92900879499997,BROOKLYN
2019,40.70565736800006,-73.91846343799993,BROOKLYN
2019,40.83577761300006,-73.91893639399994,BRONX
2019,40.54490930600008,-74.16137912499995,STATEN ISLAND
2019,40.64502746000005,-73.95850014599996,BROOKLYN
2019,40.78452063900005,-73.84676728199997,QUEENS
2019,40.690191113000026,-73.74573669699998,QUEENS
2019,40.83339369200007,-73.88488753899996,BRONX
2019,40.63804377000002,-74.00691579999993,BROOKLYN
2019,40.688801126000044,-73.93471036799998,BROOKLYN
2019,40.67602711600006,-73.76871957999998,QUEENS
2019,40.734485480000046,-73.86801268899995,QUEENS
2019,40.66626695300005,-73.91082291099997,BROOKLYN
2019,40.82779397400003,-73.89900386999993,BRONX
2019,40.853320229000076,-73.90602475199995,BRONX
2019,40.758228256000045,-73.98612251699996,MANHATTAN
2019,40.80471876900003,-73.93717572999998,MANHATTAN
2019,40.86125588900006,-73.89418099099998,BRONX
2019,40.67488136200007,-74.00866088199997,BROOKLYN
2019,40.68577180300008,-73.94149562499997,BROOKLYN
2019,40.72544024600006,-73.99677244099996,MANHATTAN
2019,40.81394662000002,-73.94842035599999,MANHATTAN
2019,40.81507939400007,-73.91850279199997,BRONX
2019,40.67354674400008,-73.80637554099997,QUEENS
2019,40.66848252400007,-73.96108818199998,BROOKLYN
2019,40.69182950200008,-73.74686995399996,QUEENS
2019,40.70213174200006,-73.82046636399998,QUEENS
2019,40.81844220100004,-73.86853985099998,BRONX
2019,40.699838372000045,-73.90086388599997,QUEENS
2019,40.648997405000046,-74.01524867999996,BROOKLYN
2019,40.75545035500005,-73.94164738799998,QUEENS
2019,40.70715887500006,-74.01735034699995,MANHATTAN
2019,40.86185538700005,-73.89245918699999,BRONX
2019,40.88296335500007,-73.89381734999995,BRONX
2019,40.65030598200008,-73.95934374799998,BROOKLYN
2019,40.861577030000035,-73.89124130899995,BRONX
2019,40.75166951200004,-73.97658102499997,MANHATTAN
2019,40.623188378000066,-74.14923769499995,STATEN ISLAND
2019,40.71281377800005,-73.98807622199998,MANHATTAN
2019,40.754699165000034,-73.99350089399996,MANHATTAN
2019,40.82269869000004,-73.94657088999998,MANHATTAN
2019,40.63367671700007,-73.92011142499997,BROOKLYN
2019,40.83521034200004,-73.89015690799994,BRONX
2019,40.87112791100003,-73.829450792,BRONX
2019,40.68741947900003,-73.834950726,QUEENS
2019,40.73841039800004,-73.87532663299999,QUEENS
2019,40.607727755000035,-74.00027875299998,BROOKLYN
2019,40.77720182400003,-73.95223998299997,MANHATTAN
2019,40.595749872000056,-73.95071698599996,BROOKLYN
2019,40.85091567800004,-73.93828516799994,MANHATTAN
2019,40.87233570600006,-73.86712799899993,BRONX
2019,40.758460541000034,-73.79312322199996,QUEENS
2019,40.85872904200004,-73.90153804799998,BRONX
2019,40.66633234200003,-73.87242985499995,BROOKLYN
2019,40.68322205000004,-73.95388291199998,BROOKLYN
2019,40.86071697500005,-73.89925031699994,BRONX
2019,40.74685122900007,-73.98572428799997,MANHATTAN
2019,40.83598980000005,-73.91627635999998,BRONX
2019,40.81472392400008,-73.92450748799997,BRONX
2019,40.87216165000007,-73.86614123499999,BRONX
2019,40.68650526000005,-73.86653195599996,QUEENS
2019,40.85657672800004,-73.84389367799997,BRONX
2019,40.73972433900008,-73.97647696499997,MANHATTAN
2019,40.84332885400005,-73.92375579599997,BRONX
2019,40.66531300600008,-73.93284095299998,BROOKLYN
2019,40.69843969400005,-73.83112953899995,QUEENS
2019,40.831905523000046,-73.90543707099994,BRONX
2019,40.89470911000007,-73.85464434099998,BRONX
2019,40.87259636500005,-73.87955142799996,BRONX
2019,40.69716921200006,-73.94374677499997,BROOKLYN
2019,40.82906028200006,-73.92143424399995,BRONX
2019,40.61269299400004,-73.94954111699997,BROOKLYN
2019,40.788721243000055,-73.93999677399995,MANHATTAN
2019,40.88072541700007,-73.83084013199993,BRONX
2019,40.69449269100004,-73.90218447599993,QUEENS
2019,40.63410027300005,-73.95797371299993,BROOKLYN
